time,cart_x,angle,force,cart_vx,angle_vel
17.697999954223633,148,-0.3040009393401446,-15,-124.99974668077307,-7.344612470275401
17.713000059127808,146,-0.42200502990221767,-15,-133.33240085830087,-7.866884352870783
17.729000091552734,144,-0.5624979310690725,-15,-124.99974668077307,-8.780788528151874
17.74399995803833,142,-0.7066142024083045,-15,-133.3345201386019,-9.607836941590522
17.759999990463257,140,-0.850242190950655,-15,-124.99974668077307,-8.976731092031393
17.77500009536743,138,-1.008298395725824,-15,-133.33240085830087,-10.537006626612262
17.789999961853027,136,-1.13193702783139,-15,-133.3345201386019,-8.242648841194393
17.805999994277954,134,-1.3258176636680326,-15,-124.99974668077307,-12.117515182943762
17.82100009918213,132,-1.5337762109209665,-15,-133.33240085830087,-13.863806192119048
17.837000131607056,130,-1.7539071440573808,-15,-124.99974668077307,-13.758155439326991
17.852999925613403,128,-2.0019350675136787,-15,-125.00160934612863,-15.50194479740782
17.868000030517578,126,-2.23983932498547,-15,-133.33240085830087,-15.860172911562653
17.883000135421753,124,-2.523448427654606,-15,-133.33240085830087,-18.907141282072132
17.89800000190735,122,-2.791278441354391,-15,-133.3345201386019,-17.855493177687993
17.913000106811523,120,-3.0689931998592987,-15,-133.33240085830087,-18.514187752621293
17.92899990081787,119,3.0329314377492054,-15,-62.500804673064316,381.37519990492785
17.944000005722046,117,2.7509856098921066,15,-133.33240085830087,-18.796257070084096
17.95900011062622,115,2.4725496553992197,15,-133.33240085830087,-18.562267148904613
17.97499990463257,114,2.2286849319771065,15,-62.500804673064316,-15.241741445256348
17.990000009536743,116,2.0425738379756466,15,133.33240085830087,-12.407319494789782
18.005000114440918,118,1.8639832233527789,15,133.33240085830087,-11.905957709213267
18.020999908447266,120,1.699707098478888,15,125.00160934612863,-10.267389993190976
18.03600001335144,121,1.6071439478139173,15,66.66620042915044,-6.1708335545845845
18.052000045776367,122,1.498196873064402,15,62.499873340386536,-6.809178372650335
18.068000078201294,124,1.3843094251276797,15,124.99974668077307,-7.117951071105005
18.08299994468689,125,1.2949904282063742,15,66.66726006930095,-5.954652796881765
18.098999977111816,127,1.197069506829343,15,124.99974668077307,-6.1200451834383935
18.11400008201599,129,1.115345255544003,15,133.33240085830087,-5.448245316110732
18.128999948501587,130,1.0829598881352542,15,66.66726006930095,-2.159043711478924
18.144999980926514,132,1.049361887023153,15,124.99974668077307,-2.0998708139964983
18.16100001335144,134,1.0400228295919898,15,124.99974668077307,-0.5836899065662922
18.177000045776367,135,1.0335116124941248,15,62.499873340386536,-0.4069502439083187
18.191999912261963,136,1.042721878368537,15,66.66726006930095,0.6140231903568459
18.20799994468689,138,1.0743735733900148,15,124.99974668077307,1.9782269298509054
18.223999977111816,140,1.115345255544003,15,124.99974668077307,2.5607249451668426
18.23900008201599,142,1.1731683352727673,15,133.33240085830087,3.854845022628541
18.253999948501587,143,1.2141761908434647,15,66.66726006930095,2.7338813722160165
18.26900005340576,145,1.2722973952087173,15,133.33240085830087,3.8747198593975427
18.283999919891357,146,1.4056476493802699,15,66.66726006930095,8.890096075162278
18.299000024795532,147,1.5163048705541655,15,66.66620042915044,7.377096485711757
18.31500005722046,149,1.6433957805253911,15,124.99974668077307,7.94316577591607
18.331000089645386,151,1.7934572674312617,15,124.99974668077307,9.37882392488698
18.347000122070312,152,1.9614033704925835,15,62.499873340386536,10.49661016934412
18.361999988555908,154,2.1486982637571423,15,133.3345201386019,12.486437358920307
18.377000093460083,155,2.279422598922567,15,66.66620042915044,8.714894729105636
18.39300012588501,157,2.498091544796509,15,124.99974668077307,13.666781420597209
18.407999992370605,158,2.710453912871011,15,66.66726006930095,14.157617221355448
18.424000024795532,160,2.940638389901696,15,124.99974668077307,14.386500659340934
18.439000129699707,161,-3.1237374084502405,15,66.66620042915044,-404.2888924506194
18.453999996185303,163,-2.905347392871356,15,133.3345201386019,14.559463965136192
18.469000101089478,164,-2.694072678432623,-15,66.66620042915044,14.08488245838407
18.483999967575073,166,-2.483704048407583,-15,133.3345201386019,14.024700168301896
18.5,167,-2.3305590816706676,-15,62.499873340386536,9.571541023774932
18.516000032424927,166,-2.178598322908857,-15,-62.499873340386536,9.497528175322195
18.530999898910522,164,-2.0744226229189926,-15,-133.3345201386019,6.945108484125764
18.546000003814697,162,-1.9379701606131159,-15,-133.33240085830087,9.096767201134671
18.562000036239624,159,-1.886766598747877,-15,-187.49962002115961,3.2002161311540767
18.57699990272522,157,-1.8113305747408013,-15,-133.3345201386019,5.029113031073747
18.592999935150146,155,-1.7539071440573808,-15,-124.99974668077307,3.588957144484246
18.608999967575073,153,-1.699707098478888,-15,-124.99974668077307,3.3874959836989764
18.624000072479248,151,-1.6814535479687922,-15,-133.33240085830087,1.2168948568496682
18.640000104904175,150,-1.6614562139956417,-15,-62.499873340386536,1.2498308404673155
18.655999898910522,148,-1.6794575426354845,-15,-125.00160934612863,-1.125097525174455
18.67199993133545,146,-1.699707098478888,-15,-124.99974668077307,-1.2655946754118022
18.687999963760376,144,-1.7359450042095235,-15,-124.99974668077307,-2.2648645182855836
18.70300006866455,142,-1.7894652726688385,-15,-133.33240085830087,-3.5679929441306335
18.719000101089478,140,-1.8516340514160994,-15,-124.99974668077307,-3.8855407974303207
18.733999967575073,138,-1.94452314676045,-15,-133.3345201386019,-6.192661476923916
18.749000072479248,136,-2.0509713563984233,-15,-133.33240085830087,-7.096497679049352
18.763999938964844,134,-2.1740261797195815,-15,-133.3345201386019,-8.20372790913353
18.77999997138977,132,-2.3172531470953057,-15,-124.99974668077307,-8.951667319910442
18.796000003814697,130,-2.4725496553992197,-15,-124.99974668077307,-9.706012099198908
18.811000108718872,128,-2.6292031932790554,-15,-133.33240085830087,-10.443496154232639
18.825999975204468,126,-2.791278441354391,-15,-133.3345201386019,-10.805112714234864
18.842000007629395,125,-2.905347392871356,-15,-62.499873340386536,-7.129295021880995
18.85700011253357,123,-3.087101197349062,-15,-133.33240085830087,-12.116835558071388
18.871999979019165,121,3.015000526309821,-15,-133.3345201386019,406.8104025804964
18.888000011444092,120,2.865786755001271,-15,-62.499873340386536,-9.325841807425803
18.90400004386902,117,2.677945044588987,15,-187.49962002115961,-11.740083108809305
18.918999910354614,116,2.538362800665108,15,-66.66726006930095,-9.305565756729827
18.93400001525879,114,2.3818298987140225,15,-133.33240085830087,-10.435453815227634
18.949000120162964,116,2.3432082072721725,15,133.33240085830087,-2.574761422575177
18.96399998664856,118,2.279422598922567,15,133.3345201386019,-4.252411740521728
18.980000019073486,119,2.214297435588181,15,62.499873340386536,-4.070314459671118
18.99500012397766,121,2.1740261797195815,15,133.33240085830087,-2.684731615269646
19.01200008392334,122,2.1486982637571423,15,58.823668008358695,-1.4898809199181269
19.026999950408936,124,2.133294257863969,15,133.3345201386019,-1.026942866989226
19.042999982833862,126,2.133294257863969,15,124.99974668077307,0.0
19.05900001525879,127,2.1486982637571423,15,62.499873340386536,0.9627484172578963
19.074000120162964,129,2.188940552730084,15,133.33240085830087,2.6828005023979213
19.08899998664856,130,2.2286849319771065,15,66.66726006930095,2.6496488675541734
19.105000019073486,132,2.279422598922567,15,124.99974668077307,3.1710977576779946
19.121000051498413,134,2.3691807731125176,15,124.99974668077307,5.60987451813627
19.13599991798401,135,2.432966381462123,15,66.66726006930095,4.252411740521728
19.151000022888184,136,2.498091544796509,15,66.66620042915044,4.341647191831314
19.16700005531311,138,2.6135182051634334,15,124.99974668077307,7.214151653036596
19.181999921798706,140,2.7343368055149466,15,133.3345201386019,8.05464505084327
19.19700002670288,141,2.848405757031911,15,66.66620042915044,7.604543584572992
19.212000131607056,143,2.976443976175166,15,133.33240085830087,8.535821579995737
19.227999925613403,144,3.087101197349062,15,62.500804673064316,6.916165366253742
19.24399995803833,146,-3.0689931998592987,15,124.99974668077307,-384.75512009698576
19.259000062942505,147,-2.940638389901696,15,66.66620042915044,8.55692748667905
19.2739999294281,148,-2.865786755001271,15,66.66726006930095,4.99015341051902
19.289999961853027,150,-2.7509856098921066,15,124.99974668077307,7.175057028654096
19.305999994277954,151,-2.645169900184911,15,62.499873340386536,6.613468454122826
19.32100009918213,153,-2.538362800665108,15,133.33240085830087,7.1204235038434005
19.335999965667725,155,-2.44685437739309,15,133.3345201386019,6.100615852807297
19.3510000705719,157,-2.356194490192345,15,133.33240085830087,6.043950211009061
19.367000102996826,158,-2.291350462639138,15,62.499873340386536,4.052743508955955
19.381999969482422,160,-2.2286849319771065,15,133.3345201386019,4.177739230026415
19.397000074386597,161,-2.20354516179708,15,66.66620042915044,1.675972957564437
19.413000106811523,162,-2.188940552730084,15,62.499873340386536,0.9127862168730976
19.42899990081787,164,-2.178598322908857,15,125.00160934612863,0.6463976859404503
19.444000005722046,165,-2.1740261797195815,15,66.66620042915044,0.3048074142470201
19.460000038146973,167,-2.188940552730084,15,124.99974668077307,-0.9321464241076907
19.47499990463257,169,-2.188940552730084,15,133.3345201386019,0.0
19.490999937057495,170,-2.23983932498547,-15,62.499873340386536,-3.1811668191428035
19.506999969482422,172,-2.304957322788926,-15,124.99974668077307,-4.069866614895579
19.52300000190735,173,-2.3818298987140225,-15,62.499873340386536,-4.804526258667768
19.539000034332275,171,-2.5088438185876103,-15,-124.99974668077307,-7.938353904565241
19.55399990081787,168,-2.669815142409043,-15,-200.00178020790284,-10.731517108903116
19.569999933242798,166,-2.825622381636813,-15,-124.99974668077307,-9.737932717250919
19.585000038146973,165,-2.976443976175166,-15,-66.66620042915044,-10.054702650537923
19.6010000705719,163,-3.123412838516815,-15,-124.99974668077307,-9.185535281333765
19.617000102996826,161,2.9793938201264107,-15,-124.99974668077307,381.4246431860692
19.631999969482422,159,2.825622381636813,-15,-133.3345201386019,-10.251520481016534
19.64800000190735,158,2.7270857790050074,-15,-62.499873340386536,-6.158525183879844
19.664000034332275,156,2.5887514319972538,-15,-124.99974668077307,-8.64587916660968
19.680000066757202,154,2.44685437739309,-15,-124.99974668077307,-8.868547940134135
19.694999933242798,152,2.3305590816706676,-15,-133.3345201386019,-7.753088724763009
19.710000038146973,150,2.214297435588181,-15,-133.33240085830087,-7.750722199958018
19.72499990463257,148,2.11427392150794,-15,-133.3345201386019,-6.668293626232798
19.740999937057495,147,2.0425738379756466,-15,-62.499873340386536,-4.481246139263472
19.756999969482422,144,1.9614033704925835,-15,-187.49962002115961,-5.073143936671409
19.772000074386597,142,1.9211105390302987,-15,-133.33240085830087,-2.686169978122657
19.786999940872192,140,1.8811837339272481,-15,-133.3345201386019,-2.6618106995413653
19.80299997329712,139,1.8639832233527789,-15,-62.499873340386536,-1.0750297322943074
19.818000078201294,137,1.8639832233527789,-15,-133.33240085830087,0.0
19.83400011062622,136,1.8692952583810758,-15,-62.499873340386536,0.33200151644825365
